name,specialization,phone,rating,review_count,address,latitude,longitude,google_place_url,scraped_at
The Car Clinic Auto Workshop,Car Mechanic,+923145390926,4.8,,"
Street 12 Main Margalla Rd, Golra NPF E 11/4 E-11, Islamabad, 45200, Pakistan",33.6940524,72.9878018,https://www.google.com/maps/place/The+Car+Clinic+Auto+Workshop/data=!4m7!3m6!1s0x38dfbd6df87027f9:0x7c1df086c16a0235!8m2!3d33.6940524!4d72.9878018!16s%2Fg%2F11twdtc3m6!19sChIJ-Sdw-G293zgRNQJqwYbwHXw?authuser=0&hl=en&rclk=1,2026-05-21T18:01:17.239941
Home tutor,Tutor Academy,+923006208484,,,+92 300 6208484,33.6161162,73.086108,https://www.google.com/maps/place/Home+tutor/data=!4m7!3m6!1s0xabb071018a23e281:0x35e914f019d589f0!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11lcjxbmq4!19sChIJgeIjigFxsKsR8InVGfAU6TU?authuser=0&hl=en&rclk=1,2026-05-21T18:16:11.241302
Salon of Beauty,Beauty Parlor,+92518355471,4.4,,"
House no 3, Lane 9B Park Rd, near hostel city, Meherban Colony Chak Shahzad, Islamabad, 44000, Pakistan",33.6584743,73.1548357,https://www.google.com/maps/place/Salon+of+Beauty/data=!4m7!3m6!1s0x38dfea4225753501:0x64eb57c05553450e!8m2!3d33.6584743!4d73.1548357!16s%2Fg%2F11dxqjp41_!19sChIJATV1JULq3zgRDkVTVcBX62Q?authuser=0&hl=en&rclk=1,2026-05-21T18:20:52.205750
Kashan Auto Workshop,Car Mechanic,+923704348261,5.0,,"
Petrol, JWGX+22R Peshawar Road, Shell, near Shell Petrol Pump & Bilal Masjid, Jhangi Sayedan, Islamabad, 44000, Pakistan",33.6250877,72.9475168,https://www.google.com/maps/place/Kashan+Auto+Workshop/data=!4m7!3m6!1s0x38df9700543beee1:0x6e605c24b11c186a!8m2!3d33.6250877!4d72.9475168!16s%2Fg%2F11yx1h1nvt!19sChIJ4e47VACX3zgRahgcsSRcYG4?authuser=0&hl=en&rclk=1,2026-05-21T18:22:19.252432
Islamabad Auto Repair,Car Mechanic,,3.9,,"
MW52+4Q8, GT Rd, Tarnol Phatak, Tarnol, Islamabad, ICT, Dhok Paracha, Islamabad, Pakistan",33.657775,72.9019587,https://www.google.com/maps/place/Islamabad+Auto+Repair/data=!4m7!3m6!1s0x38dfbd5581768d19:0xca9b173e3f37385b!8m2!3d33.657775!4d72.9019587!16s%2Fg%2F11xbjz4f8!19sChIJGY12gVW93zgRWzg3Pz4Xm8o?authuser=0&hl=en&rclk=1,2026-05-21T18:22:44.695969
Islamabad Auto Workshop,Car Mechanic,+923065513238,4.8,,"
JWR3+J69, Benazir Chowk, Islamabad, Pakistan",33.6415405,72.9031109,https://www.google.com/maps/place/Islamabad+Auto+Workshop/data=!4m7!3m6!1s0x38df97f0b225b243:0xbfee1b320fd3c22b!8m2!3d33.6415405!4d72.9031109!16s%2Fg%2F11r2r3qt21!19sChIJQ7IlsvCX3zgRK8LTDzIb7r8?authuser=0&hl=en&rclk=1,2026-05-21T18:23:52.295060
CAPITAL AUTO WORKSHOP,Car Mechanic,+923251153599,4.9,,"
M6JC+HQC, Islamabad, Pakistan",33.6814272,73.2219197,https://www.google.com/maps/place/CAPITAL+AUTO+WORKSHOP/data=!4m7!3m6!1s0x38dfe9006876ed47:0x2dd08cf66e3c332e!8m2!3d33.6814272!4d73.2219197!16s%2Fg%2F11w3x9st2m!19sChIJR-12aADp3zgRLjM8bvaM0C0?authuser=0&hl=en&rclk=1,2026-05-21T18:24:36.339472
Carpenter Islamabad,Carpenter,+923425429353,4.9,,carpenterislamabad.com,33.6206216,73.086108,https://www.google.com/maps/place/Carpenter+Islamabad/data=!4m7!3m6!1s0x8b731c50af7ad2e5:0xc54f7c88dd1f70ee!8m2!3d33.6206216!4d73.086108!16s%2Fg%2F11z3_2d8fm!19sChIJ5dJ6r1Acc4sR7nAf3Yh8T8U?authuser=0&hl=en&rclk=1,2026-05-21T18:25:52.242248
Carpentrya - Kitchen Cabinet - Wardrobe - Door - LCD Rack Carpenter in Rawalpindi Islamabad,Carpenter,+923150535708,4.7,,"
Zia Masjid, Street No. 1, beside Church, near Government School, Professors' Colony Mohalla, Islamabad, 44000, Pakistan",33.6430276,73.111925,https://www.google.com/maps/place/Carpentrya+-+Kitchen+Cabinet+-+Wardrobe+-+Door+-+LCD+Rack+Carpenter+in+Rawalpindi+Islamabad/data=!4m7!3m6!1s0x38dfeda21c0fcab9:0xd645a115cde3b5c3!8m2!3d33.6430276!4d73.111925!16s%2Fg%2F11r2hxllfc!19sChIJucoPHKLt3zgRw7XjzRWhRdY?authuser=0&hl=en&rclk=1,2026-05-21T18:26:04.519296
A-S Plumbers,Plumber,+923160313789,4.9,,"
Alhaaj market, oppo, main GT Rd, DHA Phase II, Islamabad, Pakistan",33.5214716,73.1505843,https://www.google.com/maps/place/A-S+Plumbers/data=!4m7!3m6!1s0x38dfed003a991df5:0xff2d0481c90bc5a4!8m2!3d33.5214716!4d73.1505843!16s%2Fg%2F11yqqzlb1x!19sChIJ9R2ZOgDt3zgRpMULyYEELf8?authuser=0&hl=en&rclk=1,2026-05-21T18:27:57.093069
Arslan plumber,Plumber,+923017177579,4.6,,"
Pakistan Town Phase 1 Pakistan Town, Islamabad, 44000, Pakistan",33.5753395,73.1430185,https://www.google.com/maps/place/Arslan+plumber/data=!4m7!3m6!1s0x38dfed66030e1c7d:0xcca1a161a0a8701d!8m2!3d33.5753395!4d73.1430185!16s%2Fg%2F11yj3911sn!19sChIJfRwOA2bt3zgRHXCooGGhocw?authuser=0&hl=en&rclk=1,2026-05-21T18:28:07.639605
Islamabad ac Repairing,AC Technician,+923351998765,4.9,,+92 335 1998765,33.6161162,73.086108,https://www.google.com/maps/place/Islamabad+ac+Repairing/data=!4m7!3m6!1s0x6e219759b480ed17:0x3e48b01daceeb72b!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11njqf102p!19sChIJF-2AtFmXIW4RK7furB2wSD4?authuser=0&hl=en&rclk=1,2026-05-21T18:29:33.183421
Lahori Cooling and Electrical Service,AC Technician,+923451505676,4.8,,"
Jagiot Rd, near Bahria Mess, Sector C1 Bahria Enclave, Islamabad, 44011, Pakistan",33.692256,73.229958,https://www.google.com/maps/place/Lahori+Cooling+and+Electrical+Service/data=!4m7!3m6!1s0x38dfe9f6ed59d06d:0xc0fa842be4f6b91b!8m2!3d33.692256!4d73.229958!16s%2Fg%2F11n3cm3s8g!19sChIJbdBZ7fbp3zgRG7n25CuE-sA?authuser=0&hl=en&rclk=1,2026-05-21T18:30:34.312379
"MAQSOOD AND SONS - BEST HVAC CONTRACTORS , AC REPAIRING AND MAINTENANCE COMPANY",AC Technician,+923040007000,4.9,,"
Office # 3, M37C+34J Darbar Market, I-8/1 Street 7, I-8/1 I-8, Islamabad, 44000, Pakistan",33.6626889,73.0701621,"https://www.google.com/maps/place/MAQSOOD+AND+SONS+-+BEST+HVAC+CONTRACTORS+,+AC+REPAIRING+AND+MAINTENANCE+COMPANY/data=!4m7!3m6!1s0x38df95de5f0fe925:0xb920d3d1c32acaa9!8m2!3d33.6626889!4d73.0701621!16s%2Fg%2F11fk1djp99!19sChIJJekPX96V3zgRqcoqw9HTILk?authuser=0&hl=en&rclk=1",2026-05-21T18:30:50.532469
"Acosol (AC Service & Repairing, Electrical, Plumbering, CCTV Camera's, Solar Energy & Geyser Installation Service's.)",AC Technician,+923043765590,4.9,,"
kalma chowk, Ghori Town Phase 4-A Phase 4A Ghauri Town, Islamabad, 44000, Pakistan",33.6164679,73.1376779,"https://www.google.com/maps/place/Acosol+%28AC+Service+%26+Repairing,+Electrical,+Plumbering,+CCTV+Camera%27s,+Solar+Energy+%26+Geyser+Installation+Service%27s.%29/data=!4m7!3m6!1s0x38df930012670f0d:0x3af5a2997d93dcde!8m2!3d33.6164679!4d73.1376779!16s%2Fg%2F11mclw33rh!19sChIJDQ9nEgCT3zgR3tyTfZmi9To?authuser=0&hl=en&rclk=1",2026-05-21T18:31:19.717837
"Usman Services_ AC,Fridge & Washing Machine Repair Islamabad",AC Technician,+923275087764,4.4,,"
road, Pakistan Town Block A Police Foundation, Islamabad, 45720, Pakistan",33.5658257,73.138752,"https://www.google.com/maps/place/Usman+Services_+AC,Fridge+%26+Washing+Machine+Repair+Islamabad/data=!4m7!3m6!1s0x38dfed426ee233ad:0xe9714968d02e2f86!8m2!3d33.5658257!4d73.138752!16s%2Fg%2F11ypqpxpx_!19sChIJrTPibkLt3zgRhi8u0GhJcek?authuser=0&hl=en&rclk=1",2026-05-21T18:32:23.510146
M.Rehman Refrigeration & Geaser Repairing Center,AC Technician,+923441430658,3.8,,"
J3W7+3GH, Saidpur Rd, Block F New Katarian Satellite Town, Islamabad, Pakistan",33.6451912,73.0638598,https://www.google.com/maps/place/M.Rehman+Refrigeration+%26+Geaser+Repairing+Center/data=!4m7!3m6!1s0x38df9625aaaaaaab:0xa62a0410dc001f79!8m2!3d33.6451912!4d73.0638598!16s%2Fg%2F11rybk4hrb!19sChIJq6qqqiWW3zgReR8A3BAEKqY?authuser=0&hl=en&rclk=1,2026-05-21T18:32:35.286451
M.Siraj Electrician and Plumbing Service,Electrician,+923150416652,4.9,,"
street no. 786 Sector, G-13/4 G-12, Islamabad, 44220, Pakistan",33.6540878,72.9720854,https://www.google.com/maps/place/M.Siraj+Electrician+and+Plumbing+Service/data=!4m7!3m6!1s0x38df976afc89864d:0x7d50c68093759eec!8m2!3d33.6540878!4d72.9720854!16s%2Fg%2F11t_lx3llv!19sChIJTYaJ_GqX3zgR7J51k4DGUH0?authuser=0&hl=en&rclk=1,2026-05-21T18:33:48.940693
Pakistan Electrical & Plumbing Services Islamabad,Electrician,,5.0,,"
Saahi plaza, Korang Road, I-10 Markaz I 10/1 I-10, Islamabad, 44000, Pakistan",33.6439345,73.0313162,https://www.google.com/maps/place/Pakistan+Electrical+%26+Plumbing+Services+Islamabad/data=!4m7!3m6!1s0x60edd18df9e5deef:0x9501ba71cf5ff823!8m2!3d33.6439345!4d73.0313162!16s%2Fg%2F11n3ps34j7!19sChIJ797l-Y3R7WARI_hfz3G6AZU?authuser=0&hl=en&rclk=1,2026-05-21T18:33:54.429447
Plumber and electricians Islamabad,Electrician,+923135086935,4.8,,"
Street 48, raja market F 11/3 F-11, Islamabad, Pakistan",33.6884636,72.9921293,https://www.google.com/maps/place/Plumber+and+electricians+Islamabad/data=!4m7!3m6!1s0x38dfbf38294a35f5:0xf7f82ede39adaf79!8m2!3d33.6884636!4d72.9921293!16s%2Fg%2F11yny7g_ld!19sChIJ9TVKKTi_3zgRea-tOd4u-Pc?authuser=0&hl=en&rclk=1,2026-05-21T18:34:10.240914
Ismail Electrician services,Electrician,+923449396991,5.0,,"
Street 1 block E soan Garden Islamabad, E Rawalpindi, Pakistan",33.5679658,73.156479,https://www.google.com/maps/place/Ismail+Electrician+services/data=!4m7!3m6!1s0x38dfedce586cca9d:0xfba642e52f393c12!8m2!3d33.5679658!4d73.156479!16s%2Fg%2F11z3kbtsm4!19sChIJncpsWM7t3zgREjw5L-VCpvs?authuser=0&hl=en&rclk=1,2026-05-21T18:34:16.472779
Aftab electrician and maintenance services,Electrician,+923053979030,4.7,,+92 305 3979030,33.6161162,73.086108,https://www.google.com/maps/place/Aftab+electrician+and+maintenance+services/data=!4m7!3m6!1s0x40a4c2bed8a29923:0xa38f1aa642e74314!8m2!3d33.6161162!4d73.086108!16s%2Fg%2F11n3_whxsq!19sChIJI5mi2L7CpEARFEPnQqYaj6M?authuser=0&hl=en&rclk=1,2026-05-21T18:34:21.761705
Nasir electricion and plumber,Electrician,+923342805683,4.6,,"
G-9/4 G 9/4 G-9, Islamabad, 44000, Pakistan",33.6850695,73.038796,https://www.google.com/maps/place/Nasir+electricion+and+plumber/data=!4m7!3m6!1s0x38dfbf18d78b13fd:0xa65efca725989b58!8m2!3d33.6850695!4d73.038796!16s%2Fg%2F11ww0n14n7!19sChIJ_ROL1xi_3zgRWJuYJaf8XqY?authuser=0&hl=en&rclk=1,2026-05-21T18:34:31.120029
MES'S Electric Services Expert Electrician & Solar Installer,Electrician,+923025712302,4.9,,"
Texi Stand Stara market near tehzeb baker phace 7 Rawalpindi Islamabad A, Islamabad, 44000, Pakistan",33.5414318,73.1110294,https://www.google.com/maps/place/MES%27S+Electric+Services+Expert+Electrician+%26+Solar+Installer/data=!4m7!3m6!1s0x38dfed35c6ba9233:0x51b81c52b8baa327!8m2!3d33.5414318!4d73.1110294!16s%2Fg%2F11q9j3z7_w!19sChIJM5K6xjXt3zgRJ6O6uFIcuFE?authuser=0&hl=en&rclk=1,2026-05-21T18:34:35.828686
Qadeer Electrician,Electrician,+923175615961,4.8,,"
1 Street 2, phase Phase 1 Pakistan Town, Islamabad, 45720, Pakistan",33.5781066,73.1480757,https://www.google.com/maps/place/Qadeer+Electrician/data=!4m7!3m6!1s0x38dfed1297f2f51b:0x2e4bbefb06bd161a!8m2!3d33.5781066!4d73.1480757!16s%2Fg%2F11ml4l3g3v!19sChIJG_XylxLt3zgRGha9Bvu-Sy4?authuser=0&hl=en&rclk=1,2026-05-21T18:34:41.024610
Electrobes Electronics Store,Electrician,+923377000766,4.3,,"
Shop#102, 1st Floor, U-tower, Street 2, opposite Nust Gate, H-13, Islamabad, Pakistan",33.6456356,72.9787037,https://www.google.com/maps/place/Electrobes+Electronics+Store/data=!4m7!3m6!1s0x38df97ec71984155:0xe30a5896ab57b6fd!8m2!3d33.6456356!4d72.9787037!16s%2Fg%2F11fl5h8n1b!19sChIJVUGYceyX3zgR_bZXq5ZYCuM?authuser=0&hl=en&rclk=1,2026-05-21T18:35:15.185980
Iqbal Sons Electric store,Electrician,+923335216855,4.7,,"
Bismillah market, Ittefaq town, Islamabad, 44000, Pakistan",33.6605569,72.9920928,https://www.google.com/maps/place/Iqbal+Sons+Electric+store/data=!4m7!3m6!1s0x38df9607e95a26ff:0x8b6c422fe8871176!8m2!3d33.6605569!4d72.9920928!16s%2Fg%2F11hbv8y8s0!19sChIJ_yZa6QeW3zgRdhGH6C9CbIs?authuser=0&hl=en&rclk=1,2026-05-21T18:35:20.054973
Islamabad Electric Store,Electrician,+92514913762,4.6,,"
nazd pindora, IJ Principal Rd M33C+W4M Kareem plaza ijp road, chungi, Islamabad View Colony, Rawalpindi, 46000, Pakistan",33.6149336,72.991611,https://www.google.com/maps/place/Islamabad+Electric+Store/data=!4m7!3m6!1s0x38df97a44aeff479:0x89c02663d6b4ac27!8m2!3d33.6149336!4d72.991611!16s%2Fg%2F11t_k7nqtr!19sChIJefTvSqSX3zgRJ6y01mMmwIk?authuser=0&hl=en&rclk=1,2026-05-21T18:35:24.601051
Makki Electric Store,Electrician,+92512255807,4.8,,"
I & T Center, Block No. 47, Shop No:2, Peshawar Mor Interchange, G-9/4 G 9/4 G-9, Islamabad, Pakistan",33.6839418,73.0415983,https://www.google.com/maps/place/Makki+Electric+Store/data=!4m7!3m6!1s0x38dfbfd4af43d689:0xbbda9f20f1d992b0!8m2!3d33.6839418!4d73.0415983!16s%2Fg%2F11fzfc3_ks!19sChIJidZDr9S_3zgRsJLZ8SCf2rs?authuser=0&hl=en&rclk=1,2026-05-21T18:35:29.403899
K Electric store DHA phase 2 Islamabad,Electrician,+923120713007,5.0,,"
Shop no 13, Main GT Rd, near Al-janat Mall, DHA Phase II, Islamabad, 44000, Pakistan",33.5211034,73.150502,https://www.google.com/maps/place/K+Electric+store+DHA+phase+2+Islamabad/data=!4m7!3m6!1s0x38dfed1cb13b343f:0xe8e43ce9619b2860!8m2!3d33.5211034!4d73.150502!16s%2Fg%2F11v9kml40w!19sChIJPzQ7sRzt3zgRYCibYek85Og?authuser=0&hl=en&rclk=1,2026-05-21T18:35:35.604527
ElectricStore.PK,Electrician,+923065551150,4.9,,"
Shop No. B-1, Unique Arcade, Main Soan Ave, Soan Gardens Block B Islamabad, 45710, Pakistan",33.5646942,73.1514421,https://www.google.com/maps/place/ElectricStore.PK/data=!4m7!3m6!1s0x38dfed85bf953391:0x5a48269447f31709!8m2!3d33.5646942!4d73.1514421!16s%2Fg%2F11mw7gtyb0!19sChIJkTOVv4Xt3zgRCRfzR5QmSFo?authuser=0&hl=en&rclk=1,2026-05-21T18:35:47.277586
Bahria Home Tutors Academy,Tutor Academy,+923335370651,4.8,,"
33 St 3, bahria Phase 2 town, Islamabad, 46220, Pakistan",33.5615956,73.1158137,https://www.google.com/maps/place/Bahria+Home+Tutors+Academy/data=!4m7!3m6!1s0x38dfedb029b6b009:0xe8ff5989bcb5363!8m2!3d33.5615956!4d73.1158137!16s%2Fg%2F11sdyv1fvs!19sChIJCbC2KbDt3zgRY1PLm5j1jw4?authuser=0&hl=en&rclk=1,2026-05-21T18:38:44.321859
Oxford Home Tutors & Academy Gulzar-e-Quaid Rawalpindi/Islamabad,Tutor Academy,+923318450551,4.9,,"
House # 10, Butt karahi, Street 14 New Gulzar-e-Quaid St, near Service Road, Gulzar e Quaid, Rawalpindi, 46000, Pakistan",33.6000204,73.1329934,https://www.google.com/maps/place/Oxford+Home+Tutors+%26+Academy+Gulzar-e-Quaid+Rawalpindi%2FIslamabad/data=!4m7!3m6!1s0x38dfedf858ee95cb:0xaeb5fb105d1d3bb6!8m2!3d33.6000204!4d73.1329934!16s%2Fg%2F11srz4pzgq!19sChIJy5XuWPjt3zgRtjsdXRD7ta4?authuser=0&hl=en&rclk=1,2026-05-21T18:39:03.862305
Bahria Home Tutors Academy DHA,Tutor Academy,+923335370651,5.0,,"
Street 20, Sector B DHA Phase II, Islamabad, 45730, Pakistan",33.5340092,73.1548054,https://www.google.com/maps/place/Bahria+Home+Tutors+Academy+DHA/data=!4m7!3m6!1s0x38dfedeadff361e1:0x11b6621bc26021ec!8m2!3d33.5340092!4d73.1548054!16s%2Fg%2F11tngzzxk1!19sChIJ4WHz3-rt3zgR7CFgwhtithE?authuser=0&hl=en&rclk=1,2026-05-21T18:39:08.307841
Star Home Tutors Islamabad - O&A Level Tutors,Tutor Academy,+923265885426,5.0,,"
office 21, B, Street 4, Sector Sector B DHA Phase 1, Islamabad, Pakistan",33.539121,73.0949002,https://www.google.com/maps/place/Star+Home+Tutors+Islamabad+-+O%26A+Level+Tutors/data=!4m7!3m6!1s0x38dfedd32a9590a5:0x555073eb9469cc8d!8m2!3d33.539121!4d73.0949002!16s%2Fg%2F11kpmrc_0w!19sChIJpZCVKtPt3zgRjcxplOtzUFU?authuser=0&hl=en&rclk=1,2026-05-21T18:39:19.753952
DHA Home Tutors Islamabad,Tutor Academy,+923017758765,5.0,,"
Office 29 Street 9, commercial Area Sector C DHA Phase II, Islamabad, Pakistan",33.5282082,73.1502911,https://www.google.com/maps/place/DHA+Home+Tutors+Islamabad/data=!4m7!3m6!1s0x38dfed47dd484c07:0x87e597884f7b2fb0!8m2!3d33.5282082!4d73.1502911!16s%2Fg%2F11kj6p8p_r!19sChIJB0xI3Uft3zgRsC97T4iX5Yc?authuser=0&hl=en&rclk=1,2026-05-21T18:39:35.697199
Tutor Online Math(TOM),Tutor Academy,,4.9,,,33.6206526,73.0862337,https://www.google.com/maps/place/Tutor+Online+Math%28TOM%29/data=!4m7!3m6!1s0x29eadc860e0761a7:0x7f130dc344ab1a44!8m2!3d33.6206526!4d73.0862337!16s%2Fg%2F11y2ncy795!19sChIJp2EHDobc6ikRRBqrRMMNE38?authuser=0&hl=en&rclk=1,2026-05-21T18:41:07.247839
The Galaxy Tuition Academy,Tutor Academy,+923355686393,4.9,,"
G-259 Street 17, Ghauri Garden, Islamabad, Pakistan",33.6281914,73.138741,https://www.google.com/maps/place/The+Galaxy+Tuition+Academy/data=!4m7!3m6!1s0x24d1e8190e5997f7:0xd5445760fb6f63d3!8m2!3d33.6281914!4d73.138741!16s%2Fg%2F11khp78pwg!19sChIJ95dZDhno0SQR02Nv-2BXRNU?authuser=0&hl=en&rclk=1,2026-05-21T18:44:17.450008
Glamouron Beauty Lounge,Beauty Parlor,+923325333328,4.9,,"
Shop no 10, Paris Rose Apartments, near Bank AlFlah, next to power play cash and carry, Sector H-13 H-13, Islamabad, 44000, Pakistan",33.6414563,72.9819995,https://www.google.com/maps/place/Glamouron+Beauty+Lounge/data=!4m7!3m6!1s0x38df97ee457bf0ad:0x9ebc59f74964c05a!8m2!3d33.6414563!4d72.9819995!16s%2Fg%2F11pdgqrgff!19sChIJrfB7Re6X3zgRWsBkSfdZvJ4?authuser=0&hl=en&rclk=1,2026-05-21T18:46:05.791948
Zehra Beauty Saloon,Beauty Parlor,+923320575925,4.7,,"
First Floor ,Flat, 8 Street 10, Farooq Market G 13/3 G-13, Islamabad, Pakistan",33.6555626,72.9632216,https://www.google.com/maps/place/Zehra+Beauty+Saloon/data=!4m7!3m6!1s0x38df9751122dc71b:0xb5bb7dad0dd24010!8m2!3d33.6555626!4d72.9632216!16s%2Fg%2F11h_k2w8qx!19sChIJG8ctElGX3zgREEDSDa19u7U?authuser=0&hl=en&rclk=1,2026-05-21T18:46:10.372380
unique beauty salon,Beauty Parlor,+923225123701,4.5,,"
2nd floor, United plaza, markaz, G-9 Markaz G 9 Markaz G-9, Islamabad, 46000, Pakistan",33.690232,73.032833,https://www.google.com/maps/place/unique+beauty+salon/data=!4m7!3m6!1s0x38dfbf916b3945bb:0x94b5cbedb37cdd5a!8m2!3d33.690232!4d73.032833!16s%2Fg%2F11g0455503!19sChIJu0U5a5G_3zgRWt18s-3LtZQ?authuser=0&hl=en&rclk=1,2026-05-21T18:46:15.628518
Beauty Hub,Beauty Parlor,,4.7,,"
P34P+MJG, 15 Khayaban-e-Suhrwardy, G-6/1 G 6/1 G-6, Islamabad, 44000, Pakistan",33.706676,73.086521,https://www.google.com/maps/place/Beauty+Hub/data=!4m7!3m6!1s0x38dfbf8a9591356b:0x596bc0e0b6385ccd!8m2!3d33.706676!4d73.086521!16s%2Fg%2F11dyxc7j1h!19sChIJazWRlYq_3zgRzVw4tuDAa1k?authuser=0&hl=en&rclk=1,2026-05-21T18:46:20.945144
Joyaz Beauty Salon,Beauty Parlor,+923299955668,4.6,,"
Azaan Plaza First Floor, New Mall Main Kuri Road, Jinnah Ave, Islamabad, 44000, Pakistan",33.6856389,73.1636715,https://www.google.com/maps/place/Joyaz+Beauty+Salon/data=!4m7!3m6!1s0x38dfeb6ef284fa89:0x7d13daefc973738a!8m2!3d33.6856389!4d73.1636715!16s%2Fg%2F11l751fwwp!19sChIJifqE8m7r3zgRinNzye_aE30?authuser=0&hl=en&rclk=1,2026-05-21T18:46:25.079883
Zara Beauty Salon,Beauty Parlor,+923313197147,4.9,,"
St 14, Bani Gala, 46000, Pakistan",33.7097503,73.1567696,https://www.google.com/maps/place/Zara+Beauty+Salon/data=!4m7!3m6!1s0x38dfc13696450cab:0xf80eb7b73f5090d8!8m2!3d33.7097503!4d73.1567696!16s%2Fg%2F11z0x2tptw!19sChIJqwxFljbB3zgR2JBQP7e3Dvg?authuser=0&hl=en&rclk=1,2026-05-21T18:46:31.471328
Jugnu Salon I-8/4 By Huma Waqar,Beauty Parlor,+92514866514,4.7,,"
Street 94, I-8/4 I 8/4 I-8, Islamabad, 44790, Pakistan",33.6655413,73.083608,https://www.google.com/maps/place/Jugnu+Salon+I-8%2F4+By+Huma+Waqar/data=!4m7!3m6!1s0x38df954bbf0d1a65:0x176b44d3427303ea!8m2!3d33.6655413!4d73.083608!16s%2Fg%2F11gfng38lz!19sChIJZRoNv0uV3zgR6gNzQtNEaxc?authuser=0&hl=en&rclk=1,2026-05-21T18:46:37.298230
"Noor Beauty Salon, Parlour & Training Centre",Beauty Parlor,+923409449860,4.9,,"
Street No 67, Pakistan Town Phase 1 Pakistan Town, Islamabad, Pakistan",33.5720819,73.1365458,"https://www.google.com/maps/place/Noor+Beauty+Salon,+Parlour+%26+Training+Centre/data=!4m7!3m6!1s0x38dfeddb2d462b59:0xc53792c7e8897634!8m2!3d33.5720819!4d73.1365458!16s%2Fg%2F11tnvhk905!19sChIJWStGLdvt3zgRNHaJ6MeSN8U?authuser=0&hl=en&rclk=1",2026-05-21T18:46:48.014886
Queen's Hair & Nail Makeup Best Beauty Parlour Salon Studio,Beauty Parlor,+923305328370,4.9,,"
Bismillah Plaza, Basement shop No 8, Markaz I 10 Markaz I-10, Islamabad, 44800, Pakistan",33.6483142,73.0399438,https://www.google.com/maps/place/Queen%27s+Hair+%26+Nail+Makeup+Best+Beauty+Parlour+Salon+Studio/data=!4m7!3m6!1s0x38df958f181c2665:0xe96710ee6a50d4f!8m2!3d33.6483142!4d73.0399438!16s%2Fg%2F11jz17chxp!19sChIJZSYcGI-V3zgRTw2l5g5xlg4?authuser=0&hl=en&rclk=1,2026-05-21T18:47:18.336533
"Almas Beauty Salon and Academy Skin ,Nail, Hair and Make-up Artist in Islamabad",Beauty Parlor,+923345393902,4.8,,"
House 117 Street 38, G-8/2 G 8/2 G-8, Islamabad, Pakistan",33.696978,73.0449731,"https://www.google.com/maps/place/Almas+Beauty+Salon+and+Academy+Skin+,Nail,+Hair+and+Make-up+Artist+in+Islamabad/data=!4m7!3m6!1s0x38dfbfdf8c0ea05f:0xa21cdd8f2a470303!8m2!3d33.696978!4d73.0449731!16s%2Fg%2F11kf9vys4f!19sChIJX6AOjN-_3zgRAwNHKo_dHKI?authuser=0&hl=en&rclk=1",2026-05-21T18:47:24.173905
be DOT. Signature Beauty Salon,Beauty Parlor,+923001885256,4.7,,"
Sagheer Market, Plot C Street 40, F-10/4 F 10/4 F-10, Islamabad, 04412, Pakistan",33.6910333,73.0112954,https://www.google.com/maps/place/be+DOT.+Signature+Beauty+Salon/data=!4m7!3m6!1s0x38dfbf5b946f7a67:0xc40d86b55c6199fa!8m2!3d33.6910333!4d73.0112954!16s%2Fg%2F11vsp50rsl!19sChIJZ3pvlFu_3zgR-plhXLWGDcQ?authuser=0&hl=en&rclk=1,2026-05-21T18:47:41.001083
Irfan auto mechanic,Car Mechanic,+923021555542,5.0,,"
F-10 Markaz F 10/4 F-10, Islamabad, Pakistan",33.6925891,73.0142884,https://www.google.com/maps/place/Irfan+auto+mechanic/data=!4m7!3m6!1s0x38dfbf007ec66e37:0x4676c3564d1f5dd0!8m2!3d33.6925891!4d73.0142884!16s%2Fg%2F11w93yxpfy!19sChIJN27GfgC_3zgR0F0fTVbDdkY?authuser=0&hl=en&rclk=1,2026-05-21T18:48:54.357198
"Hassan auto mechanic,& elctricion &car ac",Car Mechanic,+923415730597,4.5,,"
haydri chowk, G-13/3 Islamabad, 44000, Pakistan",33.6600316,72.9632024,"https://www.google.com/maps/place/Hassan+auto+mechanic,%26+elctricion+%26car+ac/data=!4m7!3m6!1s0x38df95e0eebdb6df:0x23109cd97d0c89cf!8m2!3d33.6600316!4d72.9632024!16s%2Fg%2F11p10lb6m_!19sChIJ37a97uCV3zgRz4kMfdmcECM?authuser=0&hl=en&rclk=1",2026-05-21T18:49:00.235340
Sami Auto Workshop 24/7,Car Mechanic,+923145060267,4.8,,"
M3CG+V4C Sangam Market, I-8/3 I 8/3 I-8, Islamabad, Pakistan",33.6721897,73.0752769,https://www.google.com/maps/place/Sami+Auto+Workshop+24%2F7/data=!4m7!3m6!1s0x38df95d5b03191a5:0x1238e19c197b0d96!8m2!3d33.6721897!4d73.0752769!16s%2Fg%2F11fp3l4pp2!19sChIJpZExsNWV3zgRlg17GZzhOBI?authuser=0&hl=en&rclk=1,2026-05-21T18:49:50.813695
